tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
run set	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety
../../../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memory (MB)
product-lines/elevator_spec13_productSimulator.cil.yml	TIMEOUT	902.524497623	251.30536616407335	1889.083392
product-lines/elevator_spec14_product19.cil.yml	true	65.677873473	16.718531215097755	914.2394879999999
product-lines/elevator_spec14_product20.cil.yml	false(unreach-call)	26.70966751	9.078388419933617	419.233792
product-lines/elevator_spec14_productSimulator.cil.yml	false(unreach-call)	91.803373215	33.150543191004544	1016.008704
product-lines/email_spec6_product20.cil.yml	false(unreach-call)	107.361247706	29.98185411375016	1013.735424
product-lines/minepump_spec1_product35.cil.yml	false(unreach-call)	11.425118787	4.038253901991993	287.11731199999997
product-lines/minepump_spec1_product47.cil.yml	true	22.276617314	6.002416422590613	402.72281599999997
recursive-simple/id_o200.yml	EXCEPTION	6.802252334	12.078354965895414	181.23980799999998
recursive-simple/id_i5_o5-2.yml	EXCEPTION	6.478769188	11.986599405761808	175.46854399999998
recursive-simple/sum_non_eq-2.yml	EXCEPTION	6.901886153	12.08595111221075	182.10816
recursive/Addition01-2.yml	EXCEPTION	7.054030095	12.08175068674609	177.557504
recursive/Fibonacci01-1.yml	EXCEPTION	6.741990762	12.117573459167033	183.988224
recursive/McCarthy91-2.yml	EXCEPTION	6.88712267	12.07357258722186	182.46041599999998
verifythis/tree_del_rec.yml	EXCEPTION	8.343099477	12.385634656064212	228.59776
systemc/toy.cil.yml	TIMEOUT	902.206985149	345.31404019193724	2199.642112
systemc/token_ring.04.cil-1.yml	TIMEOUT	900.971867456	420.8505205591209	1936.4085759999998
systemc/transmitter.04.cil.yml	false(unreach-call)	45.390569089	10.393644034862518	556.396544
seq-pthread/cs_lamport.yml	TIMEOUT	901.964405647	814.6825928469189	1537.90464
seq-pthread/cs_read_write_lock-1.yml	TIMEOUT (EXCEPTION)	900.740422933	409.59785011969507	1746.792448
systemc/bist_cell.cil.yml	TIMEOUT	911.499591688	689.7931664162315	2192.154624
seq-mthreaded/rekcba_aso.1.M1-1.yml	TIMEOUT	919.615106785	231.43329018866643	7287.611392
seq-mthreaded/rekh_nxt.2.M4-2.yml	OUT OF MEMORY	452.363315825	188.55797071801499	14999.998463999998
seq-mthreaded/rekh_nxt.3.M1.yml	TIMEOUT	907.157722939	379.6645043781027	5968.67072
seq-mthreaded-reduced/pals_lcr-var-start-time.3.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	true	74.807129923	22.142221544869244	615.8172159999999
seq-mthreaded-reduced/pals_lcr-var-start-time.3.ufo.BOUNDED-6.pals.c.v+sep-reducer.yml	true	234.754988802	89.01550845569	1298.550784
seq-pthread/cs_fib-1.yml	TIMEOUT	900.977949956	750.4500394780189	1587.126272
seq-pthread/cs_queue-2.yml	TIMEOUT	903.547950815	305.56935312692076	1625.698304
eca-rers2012/Problem01_label19.yml	true	35.376241115	8.561913470737636	473.382912
eca-rers2012/Problem01_label58.yml	true	36.530621739	8.790353994816542	474.263552
eca-rers2012/Problem03_label15.yml	true	103.191574134	35.40219841711223	933.4333439999999
eca-rers2012/Problem05_label45.yml	true	184.149455959	53.88989560864866	1056.473088
eca-rers2012/Problem06_label26.yml	TIMEOUT (true)	906.262345059	314.28637700201944	2141.270016
eca-rers2012/Problem09_label59.yml	TIMEOUT (OUT OF JAVA MEMORY)	928.539114631	157.95445306180045	1669.5214079999998
eca-rers2012/Problem12_label20.yml	TIMEOUT	913.198811842	264.53292851988226	9414.950912
eca-rers2012/Problem13_label08.yml	TIMEOUT	913.996057838	252.3221034198068	13540.507647999999
eca-rers2012/Problem15_label08.yml	true	559.427670765	249.3876503529027	6351.8924799999995
eca-rers2012/Problem18_label30.yml	true	168.563096675	55.81553947785869	3251.347456
floats-cdfpl/newton_3_1.yml	TIMEOUT	901.597580419	892.2298177829944	545.943552
floats-cdfpl/square_4.yml	EXCEPTION	607.547819262	600.8647540137172	504.819712
floats-cbmc-regression/float1.yml	true	7.324333064	3.2738615847192705	187.74835199999998
float-benchs/interpolation2.c.v+nlh-reducer.yml	true	98.036149463	87.60962152201682	453.115904
float-benchs/nan_float_range.yml	true	7.432938173	3.3338126419112086	200.08140799999998
float-benchs/sqrt_poly.yml	true	56.584992184	50.75418228190392	444.94438399999996
float-newlib/double_req_bl_0270a.yml	true	60.788180874	22.45404796488583	1463.05024
float-newlib/double_req_bl_0970b.yml	true	33.218554673	19.629909314215183	1385.18528
float-newlib/double_req_bl_1072a.yml	true	9.380640311	3.706067157909274	243.662848
float-newlib/float_req_bl_1252a.yml	true	8.438432363	3.485901934094727	224.40345599999998
ddv-machzwd/ddv_machzwd_inw_p.yml	true	16.799230988	4.990306669846177	318.611456
heap-data/shared_mem2.yml	TIMEOUT	902.499903482	879.5379044199362	1495.568384
ldv-regression/test10.yml	true	8.057118317	3.4532492351718247	222.08102399999999
list-simple/sll2n_append_unequal.yml	true	76.476692183	23.76977605232969	701.677568
ldv-sets/test_mutex.yml	EXCEPTION	737.083305808	554.6142527679913	1772.658688
